rollRate,pitchRate,pitch,roll,velocityX,velocityY,velocityZ,deltaAltitude,deltaHeading,yawRate,pcAll,Latitude,Longitude,Altitude,Heading,isReward,isPenalize,time,isExcept,isTry,Reward
-7.673986911773682,-0.6578235030174255,-2.9946556091308594,-14.590723991394043,17.481523513793945,-1.8650107383728027,-117.56341552734375,477.00408935546875,6.0903520584106445,2.5542707443237305,0.3010007740231231,47.5156364440918,-122.29237365722656,553.9959106445312,10.090352058410645,False,True,1709535156.2854943,False,True,-0.00010273137558891587
-0.8655135035514832,5.1521759033203125,-1.898129940032959,-15.993138313293457,17.814905166625977,-4.625594615936279,-117.4857177734375,478.07550048828125,6.211493492126465,0.6017290949821472,0.30082296999171376,47.51596450805664,-122.29230499267578,552.9244995117188,10.211493492126465,False,True,1709535156.5864713,False,True,-0.000106408216749454
2.732801675796509,7.934135913848877,0.0967540442943573,-15.446701049804688,17.57782745361328,-6.228511810302734,-117.55078887939453,479.8194580078125,5.875052452087402,1.1273982524871826,0.3018238899530843,47.51629638671875,-122.292236328125,551.1805419921875,9.875052452087402,False,True,1709535156.8884509,False,True,-9.851220585721521e-05
5.358742713928223,12.525032997131348,3.1552417278289795,-14.308667182922363,17.138500213623047,-6.693675994873047,-117.67362213134766,481.83056640625,5.525853157043457,1.6256422996520996,0.3009771479992196,47.51662063598633,-122.29216766357422,549.16943359375,9.525853157043457,False,True,1709535157.1895733,False,True,-9.067412558849686e-05
10.186925888061523,13.98190975189209,7.360686779022217,-12.030333518981934,16.464521408081055,-5.554585933685303,-117.772216796875,483.718505859375,5.109901428222656,2.151864767074585,0.3006028200034052,47.516937255859375,-122.29209899902344,547.281494140625,9.109901428222656,False,True,1709535157.4902885,False,True,-8.149434832893654e-05
13.737031936645508,7.186529159545898,10.820001602172852,-8.33068561553955,15.671469688415527,-2.7830262184143066,-117.65609741210938,485.01165771484375,5.241133689880371,2.8966808319091797,0.3020521419821307,47.51725769042969,-122.29203796386719,545.9883422851562,9.241133689880371,False,True,1709535157.7924597,False,True,-8.510363284630618e-05
14.887275695800781,2.3363418579101562,12.08325481414795,-3.8554325103759766,15.297656059265137,0.010063394904136658,-117.33796691894531,485.40087890625,6.044013023376465,3.2202630043029785,0.3012541859643534,47.51757049560547,-122.29197692871094,545.59912109375,10.044013023376465,False,True,1709535158.0938475,False,True,-0.00010554958026864902
15.850954055786133,-1.992167353630066,12.289247512817383,1.1083101034164429,15.342085838317871,2.8438620567321777,-116.80625915527344,484.9515380859375,7.112086296081543,3.787076234817505,0.306903610995505,47.51789855957031,-122.29191589355469,546.0484619140625,11.112086296081543,False,True,1709535158.4008927,False,True,-0.0001356153252617398
15.693653106689453,-3.774984359741211,11.142196655273438,6.148176193237305,15.80449104309082,4.9417572021484375,-116.23186492919922,483.7703857421875,8.304741859436035,4.427473545074463,0.301691424974706,47.518211364746094,-122.29185485839844,547.2296142578125,12.304741859436035,False,True,1709535158.7027187,False,True,-0.0001730420080463535
10.356013298034668,-3.348436117172241,9.863678932189941,10.6183500289917,16.807233810424805,6.306056499481201,-115.6432113647461,481.95501708984375,9.50323486328125,3.670037269592285,0.30650857399450615,47.5185432434082,-122.29178619384766,549.0449829101562,13.50323486328125,False,True,1709535159.0093758,False,True,-0.00021446083928799986
7.419537544250488,0.0549408383667469,9.10496711730957,13.191535949707031,18.092187881469727,6.810048580169678,-115.12126159667969,479.9808349609375,10.1159029006958,1.134223461151123,0.3012858729925938,47.51885223388672,-122.29171752929688,551.0191650390625,14.1159029006958,False,True,1709535159.3107681,False,True,-0.00023617080305171623
4.199065208435059,7.681732177734375,10.217132568359375,15.141796112060547,19.391693115234375,6.96999454498291,-114.57614135742188,477.8931884765625,10.341499328613281,-1.3692090511322021,0.30218567099655047,47.519168853759766,-122.2916488647461,553.1068115234375,14.341499328613281,False,True,1709535159.613089,False,True,-0.0002429768296011714
-1.5882707834243774,11.08625316619873,13.349846839904785,15.537643432617188,20.669891357421875,7.985019683837891,-113.86585998535156,475.66168212890625,10.551368713378906,-2.469489097595215,0.30353575805202127,47.51947784423828,-122.29156494140625,555.3383178710938,14.551368713378906,False,True,1709535159.91673,False,True,-0.0002490434436562827
